# date	time	lat	lon	hdop
14:46:55	2018-12-19	51.0609533	3.7384617	10
14:46:56	2018-12-19	51.0609933	3.7384467	10
14:46:58	2018-12-19	51.061075	3.73842	9.4
14:47:00	2018-12-19	51.061155	3.7383983	9.3
14:47:02	2018-12-19	51.0612333	3.73839	9.2
14:47:04	2018-12-19	51.061315	3.738385	9.4
14:47:05	2018-12-19	51.061355	3.7383883	9.5
14:47:06	2018-12-19	51.0613933	3.7383933	9
14:47:08	2018-12-19	51.0614733	3.7384	9.5
14:47:09	2018-12-19	51.0615133	3.738405	9.2
14:47:11	2018-12-19	51.0615867	3.7384233	8.8
14:47:13	2018-12-19	51.0616633	3.738435	9.3
14:47:14	2018-12-19	51.0617067	3.7384433	9.9
14:47:15	2018-12-19	51.0617517	3.7384533	10.2
14:47:17	2018-12-19	51.0618383	3.7384767	9.7
14:47:18	2018-12-19	51.0618817	3.7384933	9.9
14:47:20	2018-12-19	51.06197	3.7385433	11
14:47:21	2018-12-19	51.0620133	3.7385733	11.1
14:47:23	2018-12-19	51.0620983	3.7386267	10.4
14:47:24	2018-12-19	51.0621433	3.7386483	10.3
14:47:26	2018-12-19	51.0622333	3.7386833	10.7
14:47:27	2018-12-19	51.06228	3.7387	10.5
14:47:28	2018-12-19	51.0623233	3.73872	10
14:47:30	2018-12-19	51.0624083	3.73876	9.9
14:47:31	2018-12-19	51.0624483	3.7387783	9.7
14:47:33	2018-12-19	51.0625283	3.7388167	9.1
14:47:34	2018-12-19	51.0625667	3.7388333	8.9
14:47:36	2018-12-19	51.0626417	3.73887	9.1
14:47:37	2018-12-19	51.06268	3.7388883	9
14:47:39	2018-12-19	51.0627567	3.73892	9.1
14:47:40	2018-12-19	51.0627917	3.7389383	8.9
14:47:42	2018-12-19	51.0628583	3.738965	7.8
14:47:45	2018-12-19	51.062915	3.73898	6.7
14:47:47	2018-12-19	51.06297	3.738975	6.8
14:47:49	2018-12-19	51.063025	3.738945	6.9
14:47:50	2018-12-19	51.0630717	3.7389267	6.8
14:47:52	2018-12-19	51.0631067	3.738895	6.8
14:47:54	2018-12-19	51.0631017	3.7388183	7.5
14:47:55	2018-12-19	51.0630767	3.7387833	7
14:47:57	2018-12-19	51.0630083	3.73874	8.6
14:47:59	2018-12-19	51.0629367	3.73871	8.8
14:48:00	2018-12-19	51.0628967	3.7387017	9
14:48:01	2018-12-19	51.0628617	3.738695	9
14:48:02	2018-12-19	51.0628267	3.738685	8.5
14:48:04	2018-12-19	51.0627533	3.7386717	8.3
14:48:06	2018-12-19	51.0626883	3.7386683	8
14:48:08	2018-12-19	51.0626217	3.7386567	8.1
14:48:10	2018-12-19	51.0625517	3.738635	8.4
14:48:11	2018-12-19	51.0625133	3.7386183	8.8
14:48:13	2018-12-19	51.062435	3.73859	8.8
14:48:14	2018-12-19	51.0623983	3.73857	8.7
14:48:16	2018-12-19	51.06233	3.7385367	7.9
14:48:18	2018-12-19	51.0622717	3.7385083	7.4
14:48:19	2018-12-19	51.0622367	3.7384883	8.2
14:48:20	2018-12-19	51.062205	3.7384667	8.1
14:48:22	2018-12-19	51.06213	3.738405	9.6
14:48:24	2018-12-19	51.062045	3.73837	9.1
14:48:26	2018-12-19	51.061965	3.7383633	7.8
14:48:28	2018-12-19	51.0619	3.7383483	8.7
14:48:30	2018-12-19	51.061825	3.738315	8.8
14:48:32	2018-12-19	51.0617633	3.7382617	8.1
14:48:34	2018-12-19	51.0617033	3.738185	8.9
14:48:36	2018-12-19	51.061675	3.7380883	7.4
14:48:38	2018-12-19	51.06165	3.738005	6.6
14:48:39	2018-12-19	51.0616367	3.7379633	6.8
14:48:41	2018-12-19	51.0616067	3.7378817	7.4
14:48:43	2018-12-19	51.0615733	3.73779	7.9
14:48:44	2018-12-19	51.061555	3.7377433	8.2
14:48:46	2018-12-19	51.0615283	3.73765	8
14:48:48	2018-12-19	51.0615067	3.7375567	7.9
14:48:50	2018-12-19	51.0614933	3.7374767	7.2
14:48:52	2018-12-19	51.0614733	3.73741	8.5
14:48:53	2018-12-19	51.0614383	3.7373833	7.9
14:48:55	2018-12-19	51.0614483	3.737335	6.6
14:48:56	2018-12-19	51.061445	3.7373183	5.8
14:48:58	2018-12-19	51.0614367	3.7373033	4.5
14:49:00	2018-12-19	51.0614467	3.737305	3.2
14:49:02	2018-12-19	51.0614467	3.737305	3.6
14:49:03	2018-12-19	51.0614467	3.737305	5.3
14:49:05	2018-12-19	51.0614467	3.737305	4.3
14:49:06	2018-12-19	51.0614467	3.737305	5.6
14:49:08	2018-12-19	51.0614467	3.737305	10.6
14:49:10	2018-12-19	51.06138	3.7372833	5.8
14:49:12	2018-12-19	51.0613433	3.737285	6
14:49:14	2018-12-19	51.0613033	3.73729	6.7
14:49:16	2018-12-19	51.0612567	3.7373117	6.6
14:49:18	2018-12-19	51.0611933	3.73737	7.4
14:49:19	2018-12-19	51.06117	3.737395	7.2
14:49:20	2018-12-19	51.0611317	3.7374417	7.1
14:49:22	2018-12-19	51.0610867	3.7374733	7.1
14:49:24	2018-12-19	51.061035	3.7375	7.1
14:49:26	2018-12-19	51.0609867	3.737515	6.6
14:49:28	2018-12-19	51.0609367	3.737555	7
14:49:30	2018-12-19	51.06089	3.7375967	6.3
14:49:32	2018-12-19	51.0608517	3.7376367	6.1
14:49:34	2018-12-19	51.0608233	3.7376683	5.6
14:49:36	2018-12-19	51.0608017	3.73769	4.7
14:49:38	2018-12-19	51.0607983	3.7376917	3
14:49:40	2018-12-19	51.0607967	3.7376917	21.5
14:49:42	2018-12-19	51.0607967	3.7376917	1.9
14:49:43	2018-12-19	51.0607967	3.7376917	2.3
14:49:45	2018-12-19	51.0607967	3.7376917	2.7
14:49:46	2018-12-19	51.0607967	3.7376917	3.1
14:49:48	2018-12-19	51.0607967	3.7376917	3.3
14:49:50	2018-12-19	51.0607967	3.7376917	4.3
14:49:52	2018-12-19	51.0607967	3.7376917	6.2
14:49:54	2018-12-19	51.0607967	3.7376917	5.6
14:49:56	2018-12-19	51.0607967	3.7376917	4.7
14:49:58	2018-12-19	51.0607967	3.7376917	5.8
14:50:00	2018-12-19	51.0607967	3.7376917	6.6
14:50:01	2018-12-19	51.0607967	3.7376917	6.6
14:50:02	2018-12-19	51.0607967	3.7376917	6.4
14:50:04	2018-12-19	51.0607967	3.7376917	7.6
14:50:06	2018-12-19	51.0607967	3.7376917	8.3
14:50:08	2018-12-19	51.0607967	3.7376917	7.7
14:50:09	2018-12-19	51.0607967	3.7376917	8.3
14:50:11	2018-12-19	51.0607967	3.7376917	8.7
14:50:12	2018-12-19	51.0607967	3.7376917	9.6
14:50:14	2018-12-19	51.0607967	3.7376917	10.5
14:50:15	2018-12-19	51.0607967	3.7376917	10.8
14:50:17	2018-12-19	51.0607967	3.7376917	8
14:50:19	2018-12-19	51.0607967	3.7376917	9.3
14:50:20	2018-12-19	51.0607967	3.7376917	9.6
14:50:22	2018-12-19	51.0607967	3.7376917	11.1
14:50:23	2018-12-19	51.0607967	3.7376917	12
14:50:25	2018-12-19	51.0607967	3.7376917	12.3
14:50:26	2018-12-19	51.0607967	3.7376917	13.4
14:50:28	2018-12-19	51.0607967	3.7376917	16.4
14:50:29	2018-12-19	51.0607967	3.7376917	17.1
14:50:31	2018-12-19	51.0607967	3.7376917	14.9
14:50:33	2018-12-19	51.0607967	3.7376917	15.8
14:50:34	2018-12-19	51.0607967	3.7376917	15.8
14:50:35	2018-12-19	51.0607967	3.7376917	14.6
14:50:37	2018-12-19	51.0607967	3.7376917	12.8
14:50:38	2018-12-19	51.0607967	3.7376917	12.3
14:50:39	2018-12-19	51.0607967	3.7376917	10.5
14:50:41	2018-12-19	51.0607967	3.7376917	10
14:50:43	2018-12-19	51.0607967	3.7376917	11.7
14:50:44	2018-12-19	51.0607967	3.7376917	12.2
14:50:45	2018-12-19	51.0607967	3.7376917	12.4
14:50:47	2018-12-19	51.0607967	3.7376917	12.9
14:50:48	2018-12-19	51.0607967	3.7376917	12.8
14:50:50	2018-12-19	51.0607967	3.7376917	13.3
14:50:52	2018-12-19	51.0607967	3.7376917	16
14:50:54	2018-12-19	51.0607967	3.7376917	18.4
14:50:55	2018-12-19	51.0607967	3.7376917	20.2
14:50:56	2018-12-19	51.0607967	3.7376917	21.6
14:50:58	2018-12-19	51.0607967	3.7376917	21.5
14:50:59	2018-12-19	51.0607967	3.7376917	23.7
14:51:00	2018-12-19	51.0607967	3.7376917	25.5
14:51:02	2018-12-19	51.06076	3.73756	3.5
14:51:04	2018-12-19	51.0607633	3.7375533	4.1
14:51:06	2018-12-19	51.0607633	3.7375533	5.8
14:51:08	2018-12-19	51.0607633	3.7375533	7.2
14:51:10	2018-12-19	51.0607633	3.7375533	6.9
14:51:11	2018-12-19	51.0607633	3.7375533	6
14:51:13	2018-12-19	51.0607633	3.7375533	10
14:51:14	2018-12-19	51.0607633	3.7375533	11.6
14:51:16	2018-12-19	51.0607633	3.7375533	12.9
14:51:18	2018-12-19	51.0607633	3.7375533	16.2
14:51:20	2018-12-19	51.0607633	3.7375533	17.4
14:51:21	2018-12-19	51.0607633	3.7375533	18
14:51:23	2018-12-19	51.0607633	3.7375533	17.3
14:51:25	2018-12-19	51.0607633	3.7375533	18.2
14:51:27	2018-12-19	51.0607633	3.7375533	15.9
14:51:29	2018-12-19	51.0607633	3.7375533	18.1
14:51:30	2018-12-19	51.0607633	3.7375533	19.1
14:51:32	2018-12-19	51.0607633	3.7375533	19.7
14:51:33	2018-12-19	51.0607633	3.7375533	20.4
14:51:35	2018-12-19	51.0607633	3.7375533	19.9
14:51:36	2018-12-19	51.0607633	3.7375533	18.6
14:51:37	2018-12-19	51.0607633	3.7375533	17.4
14:51:39	2018-12-19	51.0607633	3.7375533	15.9
14:51:40	2018-12-19	51.0607633	3.7375533	15.8
14:51:42	2018-12-19	51.0607633	3.7375533	15.9
14:51:43	2018-12-19	51.0607633	3.7375533	16.4
14:51:44	2018-12-19	51.0607633	3.7375533	17.2
14:51:45	2018-12-19	51.0607633	3.7375533	17.8
14:51:47	2018-12-19	51.0607633	3.7375533	19.5
14:51:48	2018-12-19	51.0607633	3.7375533	20.6
14:51:49	2018-12-19	51.0607633	3.7375533	20.9
14:51:51	2018-12-19	51.0607633	3.7375533	23.9
14:51:52	2018-12-19	51.0607633	3.7375533	24.9
14:51:54	2018-12-19	51.0607633	3.7375533	25.9
14:51:56	2018-12-19	51.0607633	3.7375533	28.3
14:51:58	2018-12-19	51.0607633	3.7375533	28.8
14:52:00	2018-12-19	51.0608317	3.7376567	4.6
14:52:02	2018-12-19	51.0608267	3.7376617	4.5
14:52:04	2018-12-19	51.0608267	3.7376617	6.7
14:52:05	2018-12-19	51.0608267	3.7376617	8.2
14:52:06	2018-12-19	51.0608267	3.7376617	8.7
14:52:08	2018-12-19	51.0608267	3.7376617	10.5
14:52:10	2018-12-19	51.0608267	3.7376617	11.3
14:52:11	2018-12-19	51.0608267	3.7376617	8.4
14:52:13	2018-12-19	51.0608267	3.7376617	9.7
14:52:14	2018-12-19	51.0608267	3.7376617	10.7
14:52:15	2018-12-19	51.0608267	3.7376617	11.4
14:52:17	2018-12-19	51.0608267	3.7376617	12.1
14:52:18	2018-12-19	51.0608267	3.7376617	12.2
14:52:19	2018-12-19	51.0608267	3.7376617	10.6
14:52:20	2018-12-19	51.0608267	3.7376617	10.1
14:52:22	2018-12-19	51.0608267	3.7376617	10.1
14:52:24	2018-12-19	51.0608267	3.7376617	10.3
14:52:26	2018-12-19	51.0608267	3.7376617	12.6
14:52:28	2018-12-19	51.0608267	3.7376617	12.8
14:52:30	2018-12-19	51.0608267	3.7376617	14
14:52:32	2018-12-19	51.0608267	3.7376617	15.1
14:52:34	2018-12-19	51.0608267	3.7376617	14.5
14:52:36	2018-12-19	51.0608267	3.7376617	12.7
14:52:38	2018-12-19	51.0608267	3.7376617	13.8
14:52:40	2018-12-19	51.0608267	3.7376617	13
14:52:42	2018-12-19	51.0608267	3.7376617	12.1
14:52:44	2018-12-19	51.0608267	3.7376617	11.2
14:52:45	2018-12-19	51.0608267	3.7376617	10.2
14:52:47	2018-12-19	51.0608267	3.7376617	10.1
14:52:48	2018-12-19	51.0608267	3.7376617	9.3
14:52:50	2018-12-19	51.0608267	3.7376617	10.9
14:52:52	2018-12-19	51.0608267	3.7376617	9.3
14:52:54	2018-12-19	51.0608267	3.7376617	8.4
14:52:56	2018-12-19	51.0608267	3.7376617	8.6
14:52:57	2018-12-19	51.0608267	3.7376617	8.6
14:52:59	2018-12-19	51.0608267	3.7376617	8.6
14:53:00	2018-12-19	51.0608267	3.7376617	8.7
14:53:02	2018-12-19	51.0608267	3.7376617	8.5
14:53:04	2018-12-19	51.0608267	3.7376617	9
14:53:06	2018-12-19	51.0608267	3.7376617	10.3
14:53:09	2018-12-19	51.0608267	3.7376617	10.6
14:53:10	2018-12-19	51.0608267	3.7376617	10.5
14:53:12	2018-12-19	51.0608267	3.7376617	8.9
14:53:14	2018-12-19	51.0608267	3.7376617	8.4
14:53:15	2018-12-19	51.0608267	3.7376617	8.2
14:53:17	2018-12-19	51.0608267	3.7376617	8
14:53:19	2018-12-19	51.0608267	3.7376617	7.8
14:53:21	2018-12-19	51.0608267	3.7376617	6.3
14:53:22	2018-12-19	51.0608267	3.7376617	6.1
14:53:24	2018-12-19	51.0608267	3.7376617	5.9
14:53:25	2018-12-19	51.0608267	3.7376617	5.9
14:53:26	2018-12-19	51.0608267	3.7376617	6.2
14:53:28	2018-12-19	51.0608267	3.7376617	7.9
14:53:30	2018-12-19	51.0608267	3.7376617	7.7
14:53:32	2018-12-19	51.0608267	3.7376617	8.4
14:53:33	2018-12-19	51.0608267	3.7376617	8.1
14:53:35	2018-12-19	51.0608267	3.7376617	6.9
14:53:36	2018-12-19	51.0608267	3.7376617	6.7
14:53:38	2018-12-19	51.0608267	3.7376617	7.2
14:53:40	2018-12-19	51.0608267	3.7376617	8.1
14:53:42	2018-12-19	51.0608267	3.7376617	7.5
14:53:44	2018-12-19	51.0608267	3.7376617	8
14:53:45	2018-12-19	51.0608267	3.7376617	8
14:53:47	2018-12-19	51.0608267	3.7376617	7.5
14:53:48	2018-12-19	51.0608267	3.7376617	7.7
14:53:50	2018-12-19	51.0608267	3.7376617	7.5
14:53:51	2018-12-19	51.0608267	3.7376617	7.5
14:53:53	2018-12-19	51.0608267	3.7376617	7.2
14:53:54	2018-12-19	51.0608267	3.7376617	6.5
14:53:55	2018-12-19	51.0608267	3.7376617	6.2
14:53:57	2018-12-19	51.0608267	3.7376617	5.5
14:53:58	2018-12-19	51.0608267	3.7376617	8.3
14:53:59	2018-12-19	51.0608617	3.7376483	4.2
14:54:01	2018-12-19	51.0608833	3.7376083	5
14:54:03	2018-12-19	51.06092	3.7375617	6.3
14:54:04	2018-12-19	51.0609417	3.7375417	5.9
14:54:06	2018-12-19	51.0609667	3.7375283	6.3
14:54:07	2018-12-19	51.0610217	3.737515	7
14:54:09	2018-12-19	51.0610767	3.7375	7
14:54:11	2018-12-19	51.0611033	3.73749	7
14:54:12	2018-12-19	51.0611633	3.73747	7.5
14:54:14	2018-12-19	51.061195	3.737455	7.5
14:54:16	2018-12-19	51.0613	3.737425	7.9
14:54:18	2018-12-19	51.0613333	3.7374117	8.3
14:54:19	2018-12-19	51.0613767	3.7373733	6.4
14:54:20	2018-12-19	51.0614033	3.7373633	7.7
14:54:23	2018-12-19	51.06145	3.7373333	7.2
14:54:25	2018-12-19	51.0614967	3.7373083	4.8
14:54:26	2018-12-19	51.0615	3.737295	4.6
14:54:31	2018-12-19	51.061515	3.737365	6.4
14:54:32	2018-12-19	51.0615367	3.7374283	6.6
14:54:34	2018-12-19	51.0615633	3.7374983	7.2
14:54:36	2018-12-19	51.0615833	3.7375867	7.6
14:54:37	2018-12-19	51.0615933	3.7376317	7.5
14:54:38	2018-12-19	51.0616083	3.7376717	7.6
14:54:40	2018-12-19	51.06164	3.7377483	7.2
14:54:42	2018-12-19	51.0616533	3.737845	6.9
14:54:43	2018-12-19	51.0616533	3.7378917	6.5
14:54:46	2018-12-19	51.0616533	3.737965	5.1
14:54:48	2018-12-19	51.0616283	3.7380167	4.8
14:54:49	2018-12-19	51.06162	3.738015	3.9
14:54:50	2018-12-19	51.0616117	3.7380133	4
14:54:52	2018-12-19	51.0615933	3.7380083	3.2
14:54:55	2018-12-19	51.0615883	3.738005	2.8
14:54:58	2018-12-19	51.0615833	3.7380083	3.4
14:55:00	2018-12-19	51.0615833	3.7380083	4.1
14:55:02	2018-12-19	51.0615833	3.7380083	5.1
14:55:04	2018-12-19	51.0615833	3.7380083	5.4
14:55:06	2018-12-19	51.0615833	3.7380083	5.6
14:55:08	2018-12-19	51.0615833	3.7380083	6.3
14:55:10	2018-12-19	51.0615833	3.7380083	6.5
14:55:12	2018-12-19	51.0615833	3.7380083	6.3
14:55:14	2018-12-19	51.0615833	3.7380083	7.8
14:55:16	2018-12-19	51.06164	3.7380383	5.6
14:55:18	2018-12-19	51.0616617	3.7380467	6
14:55:20	2018-12-19	51.061735	3.7380833	6.4
14:55:21	2018-12-19	51.061765	3.738085	7.3
14:55:23	2018-12-19	51.0617967	3.7380817	7.1
14:55:25	2018-12-19	51.06186	3.738055	7.8
14:55:26	2018-12-19	51.0619283	3.7380267	7.8
14:55:28	2018-12-19	51.0619967	3.73799	8.2
14:55:30	2018-12-19	51.0620683	3.737955	8.4
14:55:32	2018-12-19	51.0621067	3.7379367	8.4
14:55:35	2018-12-19	51.0622233	3.73788	9.1
14:55:37	2018-12-19	51.0623483	3.737805	9.7
14:55:38	2018-12-19	51.0623917	3.737785	9.5
14:55:39	2018-12-19	51.062435	3.737765	9.7
14:55:41	2018-12-19	51.0625217	3.737725	9.4
14:55:42	2018-12-19	51.0625617	3.7377033	9.2
14:55:43	2018-12-19	51.0626017	3.7376817	9.4
14:55:45	2018-12-19	51.0626417	3.73766	9
14:55:46	2018-12-19	51.0627233	3.7376267	9.4
14:55:47	2018-12-19	51.0627617	3.7376033	10.4
14:55:48	2018-12-19	51.0628017	3.73758	10.1
14:55:50	2018-12-19	51.06284	3.7375583	10
14:55:51	2018-12-19	51.0629167	3.7375083	9.6
14:55:53	2018-12-19	51.0629533	3.737485	9.4
14:55:54	2018-12-19	51.06303	3.737455	8.9
14:55:56	2018-12-19	51.0630667	3.7374417	8.7
14:55:58	2018-12-19	51.0631733	3.737395	8.8
14:56:00	2018-12-19	51.0632117	3.7373817	9
14:56:02	2018-12-19	51.06332	3.73733	8.6
14:56:04	2018-12-19	51.063355	3.7373083	9
14:56:06	2018-12-19	51.06346	3.7372583	8.8
14:56:08	2018-12-19	51.0635333	3.7372233	8.5
14:56:10	2018-12-19	51.06357	3.7372117	8.7
14:56:12	2018-12-19	51.0636833	3.737165	9.1
14:56:14	2018-12-19	51.06375	3.73713	7.9
14:56:16	2018-12-19	51.0638167	3.7370967	8.1
14:56:18	2018-12-19	51.0638783	3.737065	9
14:56:20	2018-12-19	51.0639017	3.7370483	8.8
14:56:22	2018-12-19	51.0639933	3.7370183	8.1
14:56:24	2018-12-19	51.064065	3.7369883	8
14:56:27	2018-12-19	51.0641683	3.7369467	8.1
14:56:29	2018-12-19	51.0642333	3.73692	8
14:56:31	2018-12-19	51.0642683	3.736905	8.4
14:56:34	2018-12-19	51.0643733	3.73686	8.2
14:56:35	2018-12-19	51.0644433	3.736835	8.8
14:56:37	2018-12-19	51.0645133	3.7368	9
14:56:39	2018-12-19	51.064585	3.73677	8.8
14:56:41	2018-12-19	51.06466	3.7367467	8.8
14:56:43	2018-12-19	51.06473	3.7367167	9
14:56:45	2018-12-19	51.0648067	3.736695	9.6
14:56:47	2018-12-19	51.0648783	3.7366533	9.1
14:56:49	2018-12-19	51.0649117	3.7366383	8.4
14:56:51	2018-12-19	51.0649783	3.7365883	6.8
14:56:53	2018-12-19	51.065025	3.7365667	6.8
14:56:55	2018-12-19	51.0650417	3.7365567	5.2
14:56:57	2018-12-19	51.065075	3.73653	5.4
14:56:59	2018-12-19	51.0651283	3.736485	6.6
14:57:00	2018-12-19	51.0651567	3.7364683	7
14:57:02	2018-12-19	51.0652167	3.73644	7.6
14:57:05	2018-12-19	51.065285	3.7364117	7.7
14:57:06	2018-12-19	51.0653533	3.7363817	8.2
14:57:08	2018-12-19	51.06542	3.73635	8
14:57:10	2018-12-19	51.0654533	3.736335	7.8
14:57:14	2018-12-19	51.0655967	3.7362783	8.3
14:57:15	2018-12-19	51.0656317	3.7362617	8.4
14:57:16	2018-12-19	51.06571	3.7362267	8.9
14:57:17	2018-12-19	51.0657483	3.7362067	8.7
14:57:19	2018-12-19	51.065825	3.7361683	8.5
14:57:20	2018-12-19	51.0658633	3.7361483	9.8
14:57:22	2018-12-19	51.0659483	3.73611	9.4
14:57:24	2018-12-19	51.065985	3.73609	9
14:57:26	2018-12-19	51.0660567	3.7360517	9.2
14:57:28	2018-12-19	51.0661283	3.7360183	8.9
14:57:30	2018-12-19	51.0662317	3.7359667	8.4
14:57:32	2018-12-19	51.0663033	3.7359367	8.3
14:57:34	2018-12-19	51.066375	3.7359067	8.2
14:57:36	2018-12-19	51.0664083	3.7358917	8.3
14:57:38	2018-12-19	51.0665	3.7358417	7
14:57:40	2018-12-19	51.0665183	3.7358267	5.4
14:57:41	2018-12-19	51.066565	3.7358017	6.9
14:57:43	2018-12-19	51.06662	3.7357683	7.2
14:57:44	2018-12-19	51.0666467	3.7357533	6.4
14:57:45	2018-12-19	51.06667	3.735745	5.3
14:57:47	2018-12-19	51.0667017	3.73574	3.5
14:57:48	2018-12-19	51.0667067	3.7357417	3.1
14:57:50	2018-12-19	51.06671	3.7357417	2.8
14:57:52	2018-12-19	51.06671	3.7357417	1.7
14:57:53	2018-12-19	51.06671	3.7357417	1.7
14:57:54	2018-12-19	51.06671	3.7357417	1.6
14:57:56	2018-12-19	51.06671	3.7357417	1.7
14:57:57	2018-12-19	51.06671	3.7357417	1.8
14:57:59	2018-12-19	51.06671	3.7357417	2.5
14:58:00	2018-12-19	51.0667283	3.735735	3.6
14:58:02	2018-12-19	51.0667633	3.7357233	5.6
14:58:04	2018-12-19	51.066805	3.7356967	5.9
14:58:05	2018-12-19	51.066825	3.7356833	6
14:58:07	2018-12-19	51.066865	3.7356483	6.1
14:58:08	2018-12-19	51.0668867	3.7356417	5.9
14:58:10	2018-12-19	51.06692	3.73563	4
14:58:11	2018-12-19	51.0669267	3.7356283	3.1
14:58:12	2018-12-19	51.0669283	3.7356333	2.6
14:58:14	2018-12-19	51.066935	3.735635	7.3
14:58:16	2018-12-19	51.066935	3.735635	11.1
14:58:17	2018-12-19	51.066935	3.735635	14.4
14:58:18	2018-12-19	51.0669933	3.7356167	4.4
14:58:20	2018-12-19	51.0670267	3.7355917	5.7
14:58:22	2018-12-19	51.06707	3.735555	6.3
14:58:24	2018-12-19	51.0670983	3.7355317	3.7
14:58:26	2018-12-19	51.0671067	3.7355367	3
14:58:27	2018-12-19	51.0671067	3.7355367	19.3
14:58:29	2018-12-19	51.0671067	3.7355367	3.1
14:58:31	2018-12-19	51.0671067	3.7355367	5.8
14:58:33	2018-12-19	51.0671433	3.7355217	4.1
14:58:34	2018-12-19	51.0671583	3.7355067	4.9
14:58:36	2018-12-19	51.067195	3.7354733	5.7
14:58:37	2018-12-19	51.0672167	3.73546	6
14:58:38	2018-12-19	51.0672383	3.7354467	5.9
14:58:40	2018-12-19	51.0672617	3.7354383	6
14:58:42	2018-12-19	51.0673067	3.7354317	5.8
14:58:43	2018-12-19	51.0673467	3.7354133	5
14:58:45	2018-12-19	51.06737	3.7354067	3.3
14:58:47	2018-12-19	51.0673917	3.73541	4.2
14:58:49	2018-12-19	51.0674067	3.735465	4.8
14:58:51	2018-12-19	51.0674067	3.7354867	5.7
14:58:52	2018-12-19	51.0673933	3.7355433	6.1
14:58:53	2018-12-19	51.0673833	3.73558	7.1
14:58:54	2018-12-19	51.06737	3.7356167	7
14:58:56	2018-12-19	51.06734	3.7357017	7.5
14:58:57	2018-12-19	51.067325	3.7357467	7.7
14:58:58	2018-12-19	51.0673117	3.7357933	7.8
14:59:00	2018-12-19	51.0672767	3.7358867	8.3
14:59:01	2018-12-19	51.0672567	3.735935	9.8
14:59:02	2018-12-19	51.0672333	3.7359883	9.3
14:59:04	2018-12-19	51.0671883	3.736085	9
14:59:06	2018-12-19	51.06714	3.736195	9.6
14:59:08	2018-12-19	51.0670983	3.7363017	9.6
14:59:10	2018-12-19	51.0670567	3.73639	8.6
14:59:12	2018-12-19	51.0670133	3.73648	8.9
14:59:14	2018-12-19	51.066955	3.73656	9.2
14:59:16	2018-12-19	51.066885	3.7366283	9.5
14:59:18	2018-12-19	51.0668167	3.73668	9.1
14:59:20	2018-12-19	51.0667517	3.736735	8.8
14:59:22	2018-12-19	51.066705	3.73678	7.8
14:59:24	2018-12-19	51.066645	3.7368333	9.1
14:59:26	2018-12-19	51.0665817	3.7368883	8.9
14:59:28	2018-12-19	51.0665	3.7369483	10.2
14:59:30	2018-12-19	51.0664117	3.7370033	10.3
14:59:32	2018-12-19	51.0663133	3.7370567	12.8
14:59:34	2018-12-19	51.0662317	3.7370983	12.4
14:59:35	2018-12-19	51.06618	3.7371183	12.1
14:59:37	2018-12-19	51.06608	3.7371683	11.3
14:59:38	2018-12-19	51.0660233	3.7372	11.4
14:59:40	2018-12-19	51.0659283	3.7372633	10.8
14:59:41	2018-12-19	51.0658833	3.73728	10.4
14:59:43	2018-12-19	51.065785	3.737335	10.7
14:59:44	2018-12-19	51.0657383	3.7373633	10.7
14:59:45	2018-12-19	51.065695	3.7373883	10.3
14:59:47	2018-12-19	51.065615	3.7374283	9.9
14:59:49	2018-12-19	51.0655317	3.7374467	10
14:59:51	2018-12-19	51.0654467	3.7374667	9.9
14:59:53	2018-12-19	51.0653467	3.73751	10.5
14:59:55	2018-12-19	51.0652167	3.737605	11.5
14:59:56	2018-12-19	51.0651767	3.7376417	10.7
14:59:57	2018-12-19	51.06515	3.7376617	9.1
14:59:59	2018-12-19	51.0650783	3.7376917	9.4
15:00:01	2018-12-19	51.06499	3.7377033	10.3
15:00:02	2018-12-19	51.0649533	3.7377167	9.9
15:00:04	2018-12-19	51.064885	3.7377717	11.2
15:00:05	2018-12-19	51.0648467	3.7377733	10.9
15:00:07	2018-12-19	51.0647333	3.7378433	11.1
15:00:08	2018-12-19	51.0646833	3.737875	10.5
15:00:10	2018-12-19	51.0645733	3.7379	10.7
15:00:12	2018-12-19	51.0644883	3.7379033	10
15:00:14	2018-12-19	51.0644067	3.7379467	10.4
15:00:16	2018-12-19	51.0643483	3.737995	9.8
15:00:18	2018-12-19	51.0642683	3.738025	9.4
15:00:20	2018-12-19	51.0641817	3.7380567	9.8
15:00:22	2018-12-19	51.0640933	3.7380983	9.4
15:00:23	2018-12-19	51.0640367	3.73814	9.7
15:00:24	2018-12-19	51.0639933	3.7381633	9.6
15:00:26	2018-12-19	51.063905	3.738205	9.5
15:00:28	2018-12-19	51.06383	3.73823	8.5
15:00:30	2018-12-19	51.0637517	3.738275	8.4
15:00:32	2018-12-19	51.0636817	3.7382917	8.2
15:00:34	2018-12-19	51.0636117	3.7383083	10.2
15:00:36	2018-12-19	51.0635283	3.7382917	9.1
15:00:38	2018-12-19	51.06344	3.7383667	8.9
15:00:40	2018-12-19	51.0633733	3.73839	9
15:00:42	2018-12-19	51.06331	3.7384033	8.6
15:00:44	2018-12-19	51.0632567	3.7384433	7.2
15:00:46	2018-12-19	51.0632	3.73855	7.7
15:00:48	2018-12-19	51.0631617	3.7386167	7.3
15:00:50	2018-12-19	51.0631117	3.7386717	6.9
15:00:52	2018-12-19	51.0630583	3.7387267	5.9
15:00:54	2018-12-19	51.06301	3.7387367	4.6
