# time	lat	lon	hdop
2018-12-19T15:45:38Z	51.0699433	3.7312317	20.7
2018-12-19T15:45:40Z	51.0699433	3.7312317	26.3
2018-12-19T15:45:41Z	51.0699433	3.7312317	29.5
2018-12-19T15:45:43Z	51.070025	3.7311717	7
2018-12-19T15:45:44Z	51.0700183	3.7311717	7.1
2018-12-19T15:45:46Z	51.0700283	3.7311783	31.7
2018-12-19T15:45:48Z	51.0700283	3.7311783	9.6
2018-12-19T15:45:49Z	51.0700283	3.7311783	11
2018-12-19T15:45:50Z	51.0700283	3.7311783	11.7
2018-12-19T15:46:09Z	51.0699917	3.7310633	11.4
2018-12-19T15:46:11Z	51.0698683	3.7309317	8.3
2018-12-19T15:46:12Z	51.0699167	3.73095	7.6
2018-12-19T15:46:14Z	51.0699383	3.7309633	6.5
2018-12-19T15:46:16Z	51.0699383	3.7309483	6
2018-12-19T15:46:17Z	51.0699417	3.7309583	5.9
2018-12-19T15:46:19Z	51.0699683	3.7309833	5.7
2018-12-19T15:46:21Z	51.0699933	3.7310217	5.7
2018-12-19T15:46:22Z	51.0699967	3.7310283	5.6
2018-12-19T15:46:23Z	51.0699983	3.7310433	5.7
2018-12-19T15:46:25Z	51.0700117	3.7310517	5.6
2018-12-19T15:46:26Z	51.070015	3.7310467	5.5
2018-12-19T15:46:28Z	51.0699967	3.73098	5.2
2018-12-19T15:48:47Z	51.07062	3.731365	11.4
2018-12-19T15:48:50Z	51.07049	3.731145	6.8
2018-12-19T15:48:51Z	51.0704883	3.7311217	6
